ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
897,Cresset    , Sandreef              ,1977,NOV  ,9, NTS-YF ,37.07211,-116.05001,-700.74, UG-S  , WR ,150,   ,         
898,Cresset    , Seamount              ,1977,NOV  ,17, NTS-YF ,37.02061,-116.02508,-370.09, UG-S  , WR ,10,   ,         
899,Cresset    , Rib                   ,1977,DEC  ,14, NTS-YF ,37.01755,-116.01791,-212.84, UG-S  , WR ,0.8,   ,         
900,Cresset    , Farallones            ,1977,DEC  ,14, NTS-YF ,37.13587,-116.08603,-668, UG-S  , WR ,150, V , 1 Ci    
901,Cresset    , Campos                ,1978,FEB  ,13, NTS-YF ,37.12612,-116.03174,-319.6, UG-S  , WR ,0.8, V , 1.3 kCi 
902,Cresset    , Reblochon             ,1978,FEB  ,23, NTS-YF ,37.12368,-116.06383,-658.4, UG-S  , WR ,120, V , 36 Ci   
903,Cresset    , Karab                 ,1978,MAR  ,16, NTS-YF ,37.08517,-116.08162,-331, UG-S  , WR ,1.5, V ,         
904,Cresset    , Topmast               ,1978,MAR  ,23, NTS-YF ,37.09886,-116.01962,-457.81, UG-S  , WR ,       ,   ,         
905,Cresset    , Iceberg               ,1978,MAR  ,23, NTS-YF ,37.10180,-116.05110,-640.29, UG-S  , WR ,120,   ,         
906,Cresset    , Backbeach             ,1978,APR  ,11, NTS-PM ,37.23349,-116.36847,-671.78, UG-S  , WR ,100,   ,         
907,Cresset    , Asco                  ,1978,APR  ,25, NTS-YF ,37.15457,-116.03476,-183, UG-S  , SE ,       ,   ,         
908,Cresset    , Transom               ,1978,MAY  ,10, NTS-YF ,37.08778,-116.05263,-640, UG-S  , WR ,0,   ,         
909,Cresset    , Jackpots              ,1978,JUN  ,1, NTS-YF ,37.02065,-116.03193,-304.22, UG-S  , WR ,0.6,   ,         
910,Cresset    , Satz                  ,1978,JUL  ,7, NTS-YF ,37.11179,-116.07713,-315, UG-S  , WR ,1.5, V ,         
911,Cresset    , Lowball               ,1978,JUL  ,12, NTS-YF ,37.07870,-116.04380,-564.88, UG-S  , WR ,99,   ,         
912,Cresset    , Panir                 ,1978,AUG  ,31, NTS-PM ,37.27593,-116.35734,-681, UG-S  , WR ,140,   ,         
913,Cresset    , Diablo Hawk           ,1978,SEP  ,13, NTS-RM ,37.20880,-116.21080,-388, UG-T  , WE ,8,   ,         
914,Cresset    , Cremino             ,1978,SEP  ,27, NTS-YF ,37.17101,-116.08716,-210, UG-S  , WR ,0.25,   ,         
915,Cresset    , Cremino-Caerphilly  ,1978,SEP  ,27, NTS-YF ,37.17101,-116.08716,        , UG-S  , WR ,       ,   ,         
916,Cresset    , Draughts              ,1978,SEP  ,27, NTS-YF ,37.07387,-116.01983,-441.59, UG-S  , WR ,25,   ,         
917,Cresset    , Rummy                 ,1978,SEP  ,27, NTS-YF ,37.07980,-116.05132,-639.78, UG-S  , WR ,150,   ,         
918,Quicksilver, Emmenthal             ,1978,NOV  ,2, NTS-PM ,37.28794,-116.29749,-576.1, UG-S  , WR ,2.5,   ,         
919,Quicksilver, Concentration         ,1978,DEC  ,1, NTS-YF ,37.02967,-116.02413,-247.59, UG-S  , WR ,0.6,   ,         
920,Quicksilver, Farm                  ,1978,DEC  ,16, NTS-PM ,37.27339,-116.41028,-689, UG-S  , WR ,140, V ,         
921,Quicksilver, Baccarat              ,1979,JAN  ,24, NTS-YF ,37.10540,-116.01170,-326.44, UG-S  , WR ,6,   ,         
922,Quicksilver, Quinella              ,1979,FEB  ,8, NTS-YF ,37.10248,-116.05484,-579.1, UG-S  , WR ,89,   ,         
923,Quicksilver, Kloster               ,1979,FEB  ,15, NTS-YF ,37.15201,-116.07184,-536.4, UG-S  , WR ,20, V ,         
924,Quicksilver, Memory                ,1979,MAR  ,14, NTS-YF ,37.02783,-116.03975,-364.85, UG-S  , WR ,5,   ,         
925,Quicksilver, Freezeout             ,1979,MAY  ,11, NTS-YF ,36.99818,-116.01774,-335.3, UG-S  , WR ,5,   ,         
926,Quicksilver, Pepato                ,1979,JUN  ,11, NTS-PM ,37.28969,-116.45525,-681, UG-S  , WR ,100, V ,         
927,Quicksilver, Chess                 ,1979,JUN  ,20, NTS-YF ,37.10763,-116.01509,-335.3, UG-S  , WR ,1.5,   ,         
928,Quicksilver, Fajy                  ,1979,JUN  ,28, NTS-YF ,37.14330,-116.08752,-536, UG-S  , WR ,22, V ,         
929,Quicksilver, Burzet                ,1979,AUG  ,3, NTS-YF ,37.08395,-116.06989,-450, UG-S  , WR ,20, V ,         
930,Quicksilver, Offshore              ,1979,AUG  ,8, NTS-YF ,37.01475,-116.00801,-396.54, UG-S  , WR ,20,   ,         
931,Quicksilver, Hearts                ,1979,SEP  ,6, NTS-YF ,37.08811,-116.05278,-640.02, UG-S  , WR ,140,   ,         
932,Quicksilver, Pera                  ,1979,SEP  ,8, NTS-YF ,37.15500,-116.03900,-200, UG-S  , WR ,5,   ,         
933,Quicksilver, Sheepshead            ,1979,SEP  ,26, NTS-PM ,37.22906,-116.36405,-640, UG-S  , WR ,140,   ,         
934,Tinderbox  , Backgammon            ,1979,NOV  ,29, NTS-YF ,36.99396,-116.02411,-228.72, UG-S  , WR ,0.8,   ,         
935,Tinderbox  , Azul                  ,1979,DEC  ,14, NTS-YF ,37.13737,-116.06307,-205, UG-S  , WR ,       ,   ,         
936,Tinderbox  , Tarko                 ,1980,FEB  ,28, NTS-YF ,37.12655,-116.08851,-369, UG-S  , WR ,5, V , 50 Ci   
937,Tinderbox  , Norbo                 ,1980,MAR  ,8, NTS-YF ,37.17994,-116.08311,-271, UG-S  , WR ,1, V ,         
938,Tinderbox  , Liptauer              ,1980,APR  ,3, NTS-YF ,37.14988,-116.08226,-417, UG-S  , WR ,20,   ,         
939,Tinderbox  , Pyramid               ,1980,APR  ,16, NTS-YF ,37.10112,-116.03053,-579.1, UG-S  , WR ,89,   ,         
940,Tinderbox  , Canfield              ,1980,MAY  ,2, NTS-YF ,37.05601,-116.01895,-350.5, UG-S  , WR ,6,   ,         
941,Tinderbox  , Flora                 ,1980,MAY  ,22, NTS-YF ,37.00306,-116.03139,-335.6, UG-S  , WR ,       , V , 1 kCi   
942,Tinderbox  , Kash                  ,1980,JUN  ,12, NTS-PM ,37.28166,-116.45385,-645, UG-S  , WR ,140, V ,         
943,Tinderbox  , Huron King            ,1980,JUN  ,24, NTS-YF ,37.02330,-116.03410,-320.04, UG-S  , WE ,6,   ,         
944,Tinderbox  , Tafi                  ,1980,JUL  ,25, NTS-PM ,37.25633,-116.47740,-680, UG-S  , WR ,140, V ,         
945,Tinderbox  , Verdello              ,1980,JUL  ,31, NTS-YF ,37.01304,-116.02275,-365.76, UG-S  , WR ,3.5, V , 45 Ci   
946,Tinderbox  , Bonarda               ,1980,SEP  ,25, NTS-YF ,37.05616,-116.04809,-381, UG-S  , WR ,20,   ,         
947,Tinderbox  , Riola                 ,1980,SEP  ,25, NTS-YF ,37.11586,-116.06457,-424, UG-S  , WR ,1.07, V , 2.2 kCi 
948,Guardian   , Miners Iron           ,1980,OCT  ,31, NTS-RM ,37.21130,-116.20540,-389.5, UG-T  , WE ,10, V , 0.3 Ci  
949,Guardian   , Dauphin               ,1980,NOV  ,14, NTS-YF ,37.11149,-116.01866,-320, UG-S  , WR ,2,   ,         
950,Guardian   , Baseball              ,1981,JAN  ,15, NTS-YF ,37.08709,-116.04475,-563.88, UG-S  , WR ,99,   ,         
951,Guardian   , Clairette             ,1981,FEB  ,5, NTS-YF ,37.01089,-116.03218,-353.6, UG-S  , WR ,       ,   ,         
952,Guardian   , Seco                  ,1981,FEB  ,25, NTS-YF ,37.18190,-116.08425,-200, UG-S  , WR ,       ,   ,         
953,Guardian   , Vide                  ,1981,APR  ,30, NTS-YF ,37.17733,-116.08476,-323, UG-S  , WR ,       , V , 3 Ci    
954,Guardian   , Aligote               ,1981,MAY  ,29, NTS-YF ,37.10184,-116.00406,-320, UG-S  , WR ,2.5,   ,         
955,Guardian   , Harzer                ,1981,JUN  ,6, NTS-PM ,37.30340,-116.32560,-637, UG-S  , WR ,140,   ,         
956,Guardian   , Niza                  ,1981,JUL  ,10, NTS-YF ,37.12860,-116.03378,-341, UG-S  , WR ,4, V ,         
957,Guardian   , Pineau                ,1981,JUL  ,16, NTS-YF ,37.08870,-116.01937,-207.26, UG-S  , WR ,       ,   ,         
958,Guardian   , Havarti               ,1981,AUG  ,5, NTS-YF ,37.15374,-116.03508,-200, UG-S  , WR ,       ,   ,         
959,Guardian   , Islay                 ,1981,AUG  ,27, NTS-YF ,37.16042,-116.06652,-294, UG-S  , WR ,4, V , 700 Ci  
960,Guardian   , Trebbiano             ,1981,SEP  ,4, NTS-YF ,37.05809,-116.04807,-305.4, UG-S  , WR ,1, V , 200 Ci  
961,Guardian   , Cernada               ,1981,SEP  ,24, NTS-YF ,37.00852,-116.02380,-213.2, UG-S  , WR ,       ,   ,         
962,Praetorian , Paliza                ,1981,OCT  ,1, NTS-YF ,37.08160,-116.00880,-472.1, UG-S  , WR ,38,   ,         
963,Praetorian , Tilci                 ,1981,NOV  ,11, NTS-YF ,37.07632,-116.06849,-445, UG-S  , WR ,29, V ,         
964,Praetorian , Akavi                 ,1981,DEC  ,3, NTS-YF ,37.14843,-116.07084,-494, UG-S  , WR ,20, V ,         
965,Praetorian , Caboc                 ,1981,DEC  ,16, NTS-YF ,37.11450,-116.12290,-335, UG-S  , WR ,5, V , 0.3 Ci  
966,Praetorian , Jornada               ,1982,JAN  ,28, NTS-YF ,37.09134,-116.05123,-638.9, UG-S  , WR ,139,   ,         
967,Praetorian , Molbo                 ,1982,FEB  ,12, NTS-PM ,37.22433,-116.46265,-638, UG-S  , WR ,80, V ,         
968,Praetorian , Hosta                 ,1982,FEB  ,12, NTS-PM ,37.34800,-116.31610,-639.5, UG-S  , WR ,140,   ,         
969,Praetorian , Tenaja                ,1982,APR  ,17, NTS-YF ,37.01682,-116.00987,-356.3, UG-S  , WR ,6,   ,         
970,Praetorian , Kryddost              ,1982,MAY  ,6, NTS-YF ,37.11684,-116.12691,-335, UG-S  , WR ,3.5,   ,         
971,Praetorian , Bouschet              ,1982,MAY  ,7, NTS-YF ,37.06906,-116.04546,-563.9, UG-S  , WR ,99, V , <1 Ci   
972,Praetorian , Kesti                 ,1982,JUN  ,16, NTS-YF ,37.11423,-116.01658,-289, UG-S  , WR ,       ,   ,         
973,Praetorian , Nebbiolo              ,1982,JUN  ,24, NTS-PM ,37.23622,-116.37018,-639.5, UG-S  , WR ,140,   ,         
974,Praetorian , Monterey              ,1982,JUL  ,29, NTS-YF ,37.10231,-116.07497,-400, UG-S , WR ,20, V , 0.1 Ci  
975,Praetorian , Atrisco               ,1982,AUG  ,5, NTS-YF ,37.08420,-116.00655,-639.78, UG-S  , WR ,138,   ,         
976,Praetorian , Queso                 ,1982,AUG  ,11, NTS-YF ,37.18979,-116.04768,-216, UG-S , WR ,       ,   ,         
977,Praetorian , Cerro                 ,1982,SEP  ,2, NTS-YF ,37.01974,-116.01566,-228.6, UG-S , WR ,       ,   ,         
978,Praetorian , Huron Landing         ,1982,SEP  ,23, NTS-RM ,37.21200,-116.20680,-408,UG-T   , WE ,20, V , 280 Ci  
979,Praetorian , Diamond Ace           ,1982,SEP  ,23, NTS-RM ,37.21202,-116.20677,-407.26, UG-T  , WE ,       , V ,         
980,Praetorian , Frisco                ,1982,SEP  ,23, NTS-YF ,37.17475,-116.08779,-451, UG-S , WR ,20, V , 2 Ci    
981,Praetorian , Borrego               ,1982,SEP  ,29, NTS-YF ,37.09131,-116.04489,-563.3, UG-S , WR ,1,   ,         
982,Phalanx    , Seyval                ,1982,NOV  ,12, NTS-YF ,37.02370,-116.03210,-366.06, UG-S  , WR ,5,   ,         
983,Phalanx    , Manteca               ,1982,DEC  ,10, NTS-YF ,37.03020,-116.07190,-413, UG-S  , WR ,20, V , 78 Ci   
984,Phalanx    , Coalora               ,1983,FEB  ,11, NTS-YF ,37.05060,-116.04530,-274, UG-S  , WR ,       ,   ,         
985,Phalanx    , Cheedam               ,1983,FEB  ,17, NTS-YF ,37.16280,-116.06330,-343, UG-S  , WR ,1.5, V , 0.2 Ci  
986,Phalanx    , Cabra                 ,1983,MAR  ,26, NTS-PM ,37.30070,-116.46000,-542.5, UG-S  , WR ,45,   ,         
987,Phalanx    , Turquoise             ,1983,APR  ,14, NTS-YF ,37.07280,-116.04600,-533.1, UG-S  , WR ,84, V ,         
988,Phalanx    , Crowdie               ,1983,MAY  ,5, NTS-YF ,37.14600,-116.09000,-390, UG-S  , WR ,6, V , 7 Ci    
989,Phalanx    , Mini Jade             ,1983,MAY  ,26, NTS-RM ,37.20900,-116.20600,-379.2, UG-TC , WE ,4, V , 1 Ci    
990,Phalanx    , Fahada                ,1983,MAY  ,26, NTS-YF ,37.10290,-116.00570,-384.4, UG-S  , WR ,6,   ,         
991,Phalanx    , Danablu               ,1983,JUN  ,9, NTS-YF ,37.15762,-116.08923,-320, UG-S  , WR ,6, V ,         
992,Phalanx    , Laban                 ,1983,AUG  ,3, NTS-YF ,37.11900,-116.08890,-326, UG-S  , WR ,2.5, V , 51 Ci   
993,Phalanx    , Sabado                ,1983,AUG  ,11, NTS-YF ,36.99770,-116.00270,-320, UG-S  , WR ,5,   ,         
994,Phalanx    , Jarlsberg             ,1983,AUG  ,27, NTS-YF ,37.19300,-116.03500,-200, UG-S  , WR ,2, V ,         
995,Phalanx    , Chancellor            ,1983,SEP  ,1, NTS-PM ,37.27280,-116.35500,-623.6, UG-S  , WR ,143,   ,         
996,Phalanx    , Tomme/Midnight Zephyr ,1983,SEP  ,21, NTS-RM ,37.20970,-116.20930,-404.8, UG-T  , WE ,       ,   ,         
997,Phalanx    , Branco              ,1983,SEP  ,21, NTS-YF ,37.12100,-116.05600,-293, UG-S  , WR ,0.6,   ,         
998,Phalanx    , Branco-Herkimer     ,1983,SEP  ,21, NTS-YF ,37.12100,-116.05600,        , UG-S  , WR ,2,   ,         
999,Phalanx    , Techado               ,1983,SEP  ,22, NTS-YF ,37.10560,-116.04940,-532.5, UG-S  , WR ,2,   ,         
1000,Phalanx    , Navata                ,1983,SEP  ,29, NTS-YF ,37.05300,-116.02100,-182.9, UG-S  , SE ,       ,   ,         
1001,Fusileer   , Muggins               ,1983,DEC  ,9, NTS-YF ,37.01300,-116.04700,-243.84, UG-S  , WR ,1.5,   ,         
1002,Fusileer   , Romano                ,1983,DEC  ,16, NTS-YF ,37.14050,-116.07210,-515, UG-S  , WR ,29, V ,         
1003,Fusileer   , Gorbea                ,1984,JAN  ,31, NTS-YF ,37.11270,-116.12170,-388, UG-S  , WR ,20, V , 12 Ci   
1004,Fusileer   , Midas Myth/Milagro    ,1984,FEB  ,15, NTS-RM ,37.22140,-116.18110,-360.9, UG-T  , WE ,20,   ,         
1005,Fusileer   , Tortugas              ,1984,MAR  ,1, NTS-YF ,37.06580,-116.04630,-638.6, UG-S  , WR ,150,   ,         
1006,Fusileer   , Agrini                ,1984,MAR  ,31, NTS-YF ,37.14644,-116.08406,-320, UG-S  , WR ,6, V , 690 Ci  
1007,Fusileer   , Orkney                ,1984,MAY  ,2, NTS-YF ,37.19848,-116.05397,-210, UG-S  , WR ,0.25, V , 0.5 Ci  
1008,Fusileer   , Bellow                ,1984,MAY  ,16, NTS-YF ,37.09251,-116.09322,-207.3, UG-S  , WR ,0.8,   ,         
1009,Fusileer   , Caprock               ,1984,MAY  ,31, NTS-YF ,37.10313,-116.04805,-599.85, UG-S  , WR ,120, V , 0.1 Ci  
1010,Fusileer   , Duoro                 ,1984,JUN  ,20, NTS-YF ,37.00038,-116.04306,-379.78, UG-S  , WR ,20,   ,         
1011,Fusileer   , Normanna              ,1984,JUL  ,12, NTS-YF ,37.19199,-116.03438,-200, UG-S  , WR ,0.5,   ,         
1012,Fusileer   , Kappeli               ,1984,JUL  ,25, NTS-PM ,37.26777,-116.41064,-640, UG-S  , WR ,80, V , 12 Ci   
1013,Fusileer   , Correo                ,1984,AUG  ,2, NTS-YF ,37.01710,-116.00760,-334.1, UG-S  , WR ,10,   ,         
1014,Fusileer   , Wexford               ,1984,AUG  ,30, NTS-YF ,37.14389,-116.12526,-314, UG-S  , WR ,       ,   ,         
1015,Fusileer   , Dolcetto              ,1984,AUG  ,30, NTS-YF ,37.08979,-115.99937,-365.15, UG-S  , WR ,20,   ,         
1016,Fusileer   , Breton                ,1984,SEP  ,13, NTS-YF ,37.08669,-116.07118,-483.11, UG-S  , WR ,33, V , 4 Ci    
1017,Grenadier  , Vermejo               ,1984,OCT  ,2, NTS-YF ,37.08523,-116.05281,-350.22, UG-S  , WR ,2.5,   ,         
1018,Grenadier  , Villita               ,1984,NOV  ,10, NTS-YF ,37.00010,-116.01740,-372.2, UG-S  , WR ,5,   ,         
1019,Grenadier  , Tierra                ,1984,DEC  ,15, NTS-PM ,37.28136,-116.30541,-640, UG-S  , WR ,80, V , 600 Ci  
1020,Grenadier  , Minero                ,1984,DEC  ,20, NTS-YF ,37.01200,-116.04600,-244.8, UG-S  , WR ,2.5,   ,         
1021,Grenadier  , Vaughn                ,1985,MAR  ,15, NTS-YF ,37.05810,-116.04530,-425.5, UG-S  , WR ,20, V , 100 Ci  
1022,Grenadier  , Cottage               ,1985,MAR  ,23, NTS-YF ,37.17998,-116.08896,-515, UG-S  , WR ,60,   ,         
1023,Grenadier  , Hermosa               ,1985,APR  ,2, NTS-YF ,37.09480,-116.03230,-638.25, UG-S  , WR ,150,   ,         
1024,Grenadier  , Misty Rain            ,1985,APR  ,6, NTS-RM ,37.20083,-116.20718,-388.6, UG-T  , WE ,15, V , 63 Ci   
1025,Grenadier  , Towanda               ,1985,MAY  ,2, NTS-PM ,37.25341,-116.32521,-660.2, UG-S  , WR ,150,   ,         
1026,Grenadier  , Salut                 ,1985,JUN  ,12, NTS-PM ,37.24786,-116.48906,-608.08, UG-S  , WR ,100, V , 4 Ci    
1027,Grenadier  , Ville                 ,1985,JUN  ,12, NTS-YF ,37.08831,-116.08394,-293.2, UG-S  , WR ,8, V , 0.1 Ci  
1028,Grenadier  , Maribo                ,1985,JUN  ,26, NTS-YF ,37.12410,-116.12199,-381, UG-S  , WR ,3.5, V , 4 Ci    
1029,Grenadier  , Serena                ,1985,JUL  ,25, NTS-PM ,37.29725,-116.43807,-597, UG-S  , WR ,45, V , 3 Ci    
1030,Grenadier  , Cebrero               ,1985,AUG  ,14, NTS-YF ,37.11108,-116.01438,-183, UG-S  , WR ,       , V ,         
1031,Grenadier  , Chamita               ,1985,AUG  ,17, NTS-YF ,37.00230,-116.04300,-331.62, UG-S  , WR ,8,   ,         
1032,Grenadier  , Ponil                 ,1985,SEP  ,27, NTS-YF ,37.08980,-116.00180,-364.8, UG-S  , WR ,10,   ,         
1033,Charioteer , Mill Yard             ,1985,OCT  ,9, NTS-RM ,37.20916,-116.20512,-371, UG-TC , WE ,0.075, V , 6 Ci    
1034,Charioteer , Diamond Beech         ,1985,OCT  ,9, NTS-RM ,37.20967,-116.21009,-404.5, UG-T  , WE ,2.5, V , 1 Ci    
1035,Charioteer , Roquefort             ,1985,OCT  ,16, NTS-YF ,37.10995,-116.12138,-415, UG-S  , WR ,20, V ,         
1036,Charioteer , Abo                   ,1985,OCT  ,30, NTS-YF ,37.05061,-116.03614,-196.29, UG-S  , WR ,0.01, V , <30 Ci  
1037,Charioteer , Goldstone             ,1985,DEC  ,28, NTS-PM ,37.23781,-116.47274,-549, UG-S  , WR ,60,   ,         
1038,Charioteer , Glencoe               ,1986,MAR  ,22, NTS-YF ,37.08300,-116.06610,-609.6, UG-S  , WR ,29, V , 0.1 Ci  
1039,Charioteer , Mighty Oak            ,1986,APR  ,10, NTS-RM ,37.21833,-116.18311,-394.4, UG-T  , WE ,20, V , 36 kCi  
1040,Charioteer , Mogollon              ,1986,APR  ,20, NTS-YF ,37.01166,-116.04605,-259.4, UG-S  , WR ,1.5,   ,         
1041,Charioteer , Jefferson             ,1986,APR  ,22, NTS-PM ,37.26412,-116.44020,-609, UG-S  , WR ,80, V ,         
1042,Charioteer , Panamint              ,1986,MAY  ,21, NTS-YF ,37.12503,-116.05944,-480, UG-S  , WR ,1, V , 3 Ci    
1043,Charioteer , Tajo                  ,1986,JUN  ,5, NTS-YF ,37.09829,-116.01550,-518.2, UG-S  , WR ,67,   ,         
1044,Charioteer , Cybar                 ,1986,JUL  ,17, NTS-PM ,37.27870,-116.35560,-627, UG-S  , WR ,119, V ,         
1045,Charioteer , Cornucopia            ,1986,JUL  ,24, NTS-YF ,37.14275,-116.07112,-381, UG-S  , WR ,8, V ,         
1046,Charioteer , Galveston             ,1986,SEP  ,4, NTS-PM ,37.23973,-116.36776,-487.1, UG-S  , WR ,0.35,   ,         
1047,Charioteer , Aleman                ,1986,SEP  ,11, NTS-YF ,37.06908,-116.04969,-502.6, UG-S  , WR ,0.1,   ,         
1048,Charioteer , Labquark              ,1986,SEP  ,30, NTS-PM ,37.30008,-116.30743,-616, UG-S  , WR ,140, V , 16 Ci   
1049,Musketeer  , Belmont               ,1986,OCT  ,16, NTS-PM ,37.22021,-116.46163,-605.03, UG-S  , WR ,140, V , 0.2 Ci  
1050,Musketeer  , Gascon                ,1986,NOV  ,14, NTS-YF ,37.10043,-116.04807,-593.14, UG-S  , WR ,120, V ,         
1051,Musketeer  , Bodie                 ,1986,DEC  ,13, NTS-PM ,37.26296,-116.41168,-635, UG-S  , WR ,140, V , 1 Ci    
1052,Musketeer  , Hazebrook-Emerald ,1987,FEB  ,3, NTS-YF ,37.18114,-116.04844,-186, UG-S  , WR ,       , V ,         
1053,Musketeer  , Hazebrook-Checkerber,1987,FEB  ,3, NTS-YF ,37.18114,-116.04844,-226, UG-S  , WR ,       , V ,         
1054,Musketeer  , Hazebrook-Apricot ,1987,FEB  ,3, NTS-YF ,37.18114,-116.04844,-262, UG-S  , SE ,       , V ,         
1055,Musketeer  , Tornero               ,1987,FEB  ,11, NTS-YF ,37.01070,-116.04470,-298.4, UG-S  , WR ,6,   ,         
1056,Musketeer  , Middle Note           ,1987,MAR  ,18, NTS-RM ,37.21024,-116.20857,-398.7, UG-T  , WE ,3.5,   ,         
1057,Musketeer  , Delamar               ,1987,APR  ,18, NTS-PM ,37.24789,-116.50914,-544.1, UG-S  , WR ,100,   ,         
1058,Musketeer  , Presidio              ,1987,APR  ,22, NTS-YF ,36.98314,-116.00458,-319.7, UG-S  , WR ,2.5,   ,         
1059,Musketeer  , Hardin                ,1987,APR  ,30, NTS-PM ,37.23305,-116.42312,-625, UG-S  , WR ,100, V , 0.2 Ci  
1060,Musketeer  , Brie                  ,1987,JUN  ,18, NTS-YF ,37.19355,-116.03501,-203, UG-S  , WR ,       ,   ,         
1061,Musketeer  , Mission Ghost         ,1987,JUN  ,20, NTS-RM ,37.22000,-116.17780,-321.3, UG-T  , WE ,       , V , 3 Ci    
1062,Musketeer  , Panchuela             ,1987,JUN  ,30, NTS-YF ,36.99860,-116.04310,-319.13, UG-S  , WR ,8, V , <100 Ci 
1063,Musketeer  , Tahoka                ,1987,AUG  ,13, NTS-YF ,37.06100,-116.04530,-638.56, UG-S  , WR ,150,   ,         
1064,Musketeer  , Lockney               ,1987,SEP  ,24, NTS-PM ,37.22799,-116.37471,-614.17, UG-S  , WR ,150, V , 4 Ci    
1065,Touchstone , Borate                ,1987,OCT  ,23, NTS-YF ,37.14190,-116.07870,-542.5, UG-S  , WR ,38, V ,         
1066,Touchstone , Waco                  ,1987,DEC  ,1, NTS-YF ,36.99641,-116.00447,-182.9, UG-S  , WR ,       ,   ,         
1067,Touchstone , Mission Cyber         ,1987,DEC  ,2, NTS-RM ,37.23465,-116.16338,-270.6, UG-T  , WE ,2,   ,         
1068,Touchstone , Kernville             ,1988,FEB  ,15, NTS-PM ,37.31444,-116.47148,-541.6, UG-S  , WR ,60,   ,         
1069,Touchstone , Abilene               ,1988,APR  ,7, NTS-YF ,37.01316,-116.04433,-245.06, UG-S  , WR ,2,   ,         
1070,Touchstone , Schellbourne          ,1988,MAY  ,13, NTS-YF ,37.12442,-116.07210,-463, UG-S  , WR ,16, V , 22 Ci   
1071,Touchstone , Laredo                ,1988,MAY  ,21, NTS-YF ,37.03250,-115.98730,-351.4, UG-S  , WR ,3.5,   ,         
1072,Touchstone , Comstock              ,1988,JUN  ,2, NTS-PM ,37.26014,-116.44108,-620.3, UG-S  , WR ,80, V ,         
1073,Touchstone , Rhyolite              ,1988,JUN  ,22, NTS-YF ,37.16616,-116.07224,-207.3, UG-S  , WR ,       ,   ,         
1074,Touchstone , Nightingale           ,1988,JUN  ,22, NTS-YF ,37.16616,-116.07224,-237.7, UG-S  , SE ,       ,   ,         
1075,Touchstone , Alamo                 ,1988,JUL  ,7, NTS-PM ,37.25244,-116.37668,-622.1, UG-S  , WR ,150,   ,         
1076,Touchstone , Kearsarge             ,1988,AUG  ,17, NTS-PM ,37.29716,-116.30654,-615.7, UG-S  , WR ,140,   ,         
1077,Touchstone , Harlingen-A         ,1988,AUG  ,23, NTS-YF ,36.99100,-116.01900,-289.6, UG-S  , WR ,2,   ,         
1078,Touchstone , Harlingen-B         ,1988,AUG  ,23, NTS-YF ,36.98900,-116.01900,        , UG-S  , WR ,       ,   ,         
1079,Touchstone , Bullfrog              ,1988,AUG  ,30, NTS-YF ,37.08593,-116.06852,-489.2, UG-S  , WR ,33, V , 4 Ci    
1080,Cornerstone, Dalhart               ,1988,OCT  ,13, NTS-YF ,37.08900,-116.04926,-639.78, UG-S  , WR ,150,   ,         
1081,Cornerstone, Monahans-A          ,1988,NOV  ,9, NTS-YF ,36.99100,-116.02200,-289.86, UG-S  , WR ,       ,   ,         
1082,Cornerstone, Monahans-B          ,1988,NOV  ,9, NTS-YF ,36.98900,-116.02200,        , UG-S  , WR ,       ,   ,         
1083,Cornerstone, Kawich A-White      ,1988,DEC  ,9, NTS-YF ,37.17500,-116.09300,-384, UG-S  , SE ,3,   ,         
1084,Cornerstone, Kawich B-Blue       ,1988,DEC  ,9, NTS-YF ,37.17500,-116.09300,        , UG-S  , SE ,       ,   ,         
1085,Cornerstone, Misty Echo            ,1988,DEC  ,10, NTS-RM ,37.19900,-116.20940,-400, UG-T  , WE ,25, V , 7 Ci    
1086,Cornerstone, Texarkana           ,1989,FEB  ,10, NTS-YF ,37.07678,-116.00061,-504.02, UG-S  , WR ,67,   ,         
1087,Cornerstone, Kawich-Red          ,1989,FEB  ,24, NTS-YF ,37.12849,-116.12196,-370, UG-S  , WR ,5, V , 10 Ci   
1088,Cornerstone, Kawich-Black        ,1989,FEB  ,24, NTS-YF ,37.12849,-116.12196,-431, UG-S  , SE ,       , V ,         
1089,Cornerstone, Ingot                 ,1989,MAR  ,9, NTS-YF ,37.14283,-116.06694,-500, UG-S  , WR ,33,   ,         
1090,Cornerstone, Palisade-1          ,1989,MAY  ,15, NTS-YF ,37.10761,-116.12089,-345.22, UG-S  , WR ,5, V , 2 Ci    
1091,Cornerstone, Palisade-2          ,1989,MAY  ,15, NTS-YF ,37.10761,-116.12089,-392, UG-S  , SE ,       , V ,         
1092,Cornerstone, Palisade-3          ,1989,MAY  ,15, NTS-YF ,37.10761,-116.12089,-404, UG-S  , SE ,8, V ,         
1093,Cornerstone, Tulia                 ,1989,MAY  ,26, NTS-YF ,37.08587,-116.05513,-397.8, UG-S  , WR ,0.5,   ,         
1094,Cornerstone, Contact               ,1989,JUN  ,22, NTS-PM ,37.28288,-116.41231,-544.1, UG-S  , WR ,60,   ,         
1095,Cornerstone, Amarillo              ,1989,JUN  ,27, NTS-PM ,37.27546,-116.35356,-640.1, UG-S  , WR ,20,   ,         
